"","Iteration","Chain","Parameter","value"
"68879",8879,1,"lambda",4.94517478681265
"68880",8880,1,"lambda",4.94517478681265
"68881",8881,1,"lambda",4.94517478681265
"68882",8882,1,"lambda",4.61889753277238
"68883",8883,1,"lambda",4.61889753277238
"68884",8884,1,"lambda",4.61889753277238
"68885",8885,1,"lambda",4.61889753277238
"68886",8886,1,"lambda",4.61889753277238
"68887",8887,1,"lambda",4.61889753277238
"68888",8888,1,"lambda",4.61889753277238
"68889",8889,1,"lambda",4.61889753277238
"68890",8890,1,"lambda",4.61889753277238
"68891",8891,1,"lambda",4.61889753277238
"68892",8892,1,"lambda",4.61889753277238
"68893",8893,1,"lambda",4.61889753277238
"68894",8894,1,"lambda",5.20365819166665
"68895",8895,1,"lambda",5.20365819166665
"68896",8896,1,"lambda",5.20365819166665
"68897",8897,1,"lambda",5.20365819166665
"68898",8898,1,"lambda",5.20365819166665
"68899",8899,1,"lambda",5.20365819166665
"68900",8900,1,"lambda",5.20365819166665
"68901",8901,1,"lambda",5.20365819166665
"68902",8902,1,"lambda",5.20365819166665
"68903",8903,1,"lambda",5.20365819166665
"68904",8904,1,"lambda",5.20365819166665
"68905",8905,1,"lambda",5.20365819166665
"68906",8906,1,"lambda",5.20365819166665
"68907",8907,1,"lambda",4.42041474537313
"68908",8908,1,"lambda",4.42041474537313
"68909",8909,1,"lambda",4.42041474537313
"68910",8910,1,"lambda",4.42041474537313
"68911",8911,1,"lambda",4.42041474537313
"68912",8912,1,"lambda",4.42041474537313
"68913",8913,1,"lambda",4.42041474537313
"68914",8914,1,"lambda",4.42041474537313
"68915",8915,1,"lambda",4.42041474537313
"68916",8916,1,"lambda",4.42041474537313
"68917",8917,1,"lambda",4.42041474537313
"68918",8918,1,"lambda",4.42041474537313
"68919",8919,1,"lambda",4.42041474537313
"68920",8920,1,"lambda",4.42041474537313
"68921",8921,1,"lambda",4.42041474537313
"68922",8922,1,"lambda",4.42041474537313
"68923",8923,1,"lambda",4.42041474537313
"68924",8924,1,"lambda",4.42041474537313
"68925",8925,1,"lambda",4.42041474537313
"68926",8926,1,"lambda",4.42041474537313
"68927",8927,1,"lambda",4.42041474537313
"68928",8928,1,"lambda",4.42041474537313
"68929",8929,1,"lambda",4.42041474537313
"68930",8930,1,"lambda",4.42041474537313
"68931",8931,1,"lambda",4.42041474537313
"68932",8932,1,"lambda",4.42041474537313
"68933",8933,1,"lambda",4.42041474537313
"68934",8934,1,"lambda",4.42041474537313
"68935",8935,1,"lambda",4.42041474537313
"68936",8936,1,"lambda",4.42041474537313
"68937",8937,1,"lambda",4.42041474537313
"68938",8938,1,"lambda",4.42041474537313
"68939",8939,1,"lambda",4.42041474537313
"68940",8940,1,"lambda",4.42041474537313
"68941",8941,1,"lambda",4.42041474537313
"68942",8942,1,"lambda",4.42041474537313
"68943",8943,1,"lambda",4.42041474537313
"68944",8944,1,"lambda",4.42041474537313
"68945",8945,1,"lambda",4.42041474537313
"68946",8946,1,"lambda",4.42041474537313
"68947",8947,1,"lambda",4.42041474537313
"68948",8948,1,"lambda",4.42041474537313
"68949",8949,1,"lambda",4.42041474537313
"68950",8950,1,"lambda",4.42041474537313
"68951",8951,1,"lambda",4.42041474537313
"68952",8952,1,"lambda",4.42041474537313
"68953",8953,1,"lambda",4.42041474537313
"68954",8954,1,"lambda",4.42041474537313
"68955",8955,1,"lambda",4.42041474537313
"68956",8956,1,"lambda",4.42041474537313
"68957",8957,1,"lambda",4.42041474537313
"68958",8958,1,"lambda",4.42041474537313
"68959",8959,1,"lambda",4.42041474537313
"68960",8960,1,"lambda",4.42041474537313
"68961",8961,1,"lambda",4.9388684576561
"68962",8962,1,"lambda",4.9388684576561
"68963",8963,1,"lambda",4.9388684576561
"68964",8964,1,"lambda",4.9388684576561
"68965",8965,1,"lambda",4.9388684576561
"68966",8966,1,"lambda",4.9388684576561
"68967",8967,1,"lambda",4.9388684576561
"68968",8968,1,"lambda",4.9388684576561
"68969",8969,1,"lambda",4.9388684576561
"68970",8970,1,"lambda",4.9388684576561
"68971",8971,1,"lambda",4.9388684576561
"68972",8972,1,"lambda",4.9388684576561
"68973",8973,1,"lambda",4.9388684576561
"68974",8974,1,"lambda",4.9388684576561
"68975",8975,1,"lambda",4.9388684576561
"68976",8976,1,"lambda",4.9388684576561
"68977",8977,1,"lambda",4.9388684576561
"68978",8978,1,"lambda",4.9388684576561
"68979",8979,1,"lambda",4.9388684576561
"68980",8980,1,"lambda",4.9388684576561
"68981",8981,1,"lambda",4.9388684576561
"68982",8982,1,"lambda",4.9388684576561
"68983",8983,1,"lambda",4.9388684576561
"68984",8984,1,"lambda",4.9388684576561
"68985",8985,1,"lambda",4.9388684576561
"68986",8986,1,"lambda",4.9388684576561
"68987",8987,1,"lambda",4.9388684576561
"68988",8988,1,"lambda",4.9388684576561
"68989",8989,1,"lambda",4.9388684576561
"68990",8990,1,"lambda",4.9388684576561
"68991",8991,1,"lambda",4.9388684576561
"68992",8992,1,"lambda",4.9388684576561
"68993",8993,1,"lambda",4.9388684576561
"68994",8994,1,"lambda",4.9388684576561
"68995",8995,1,"lambda",4.9388684576561
"68996",8996,1,"lambda",4.9388684576561
"68997",8997,1,"lambda",4.9388684576561
"68998",8998,1,"lambda",4.9388684576561
"68999",8999,1,"lambda",4.9388684576561
"69000",9000,1,"lambda",4.9388684576561
"69001",9001,1,"lambda",4.9388684576561
"69002",9002,1,"lambda",4.9388684576561
"69003",9003,1,"lambda",4.9388684576561
"69004",9004,1,"lambda",4.9388684576561
"69005",9005,1,"lambda",4.9388684576561
"69006",9006,1,"lambda",4.9388684576561
"69007",9007,1,"lambda",4.9388684576561
"69008",9008,1,"lambda",4.9388684576561
"69009",9009,1,"lambda",4.9388684576561
"69010",9010,1,"lambda",4.9388684576561
"69011",9011,1,"lambda",4.9388684576561
"69012",9012,1,"lambda",4.9388684576561
"69013",9013,1,"lambda",4.9388684576561
"69014",9014,1,"lambda",5.48739449572049
"69015",9015,1,"lambda",4.64573600799508
"69016",9016,1,"lambda",4.64573600799508
"69017",9017,1,"lambda",4.64573600799508
"69018",9018,1,"lambda",4.64573600799508
"69019",9019,1,"lambda",4.64573600799508
"69020",9020,1,"lambda",4.64573600799508
"69021",9021,1,"lambda",4.64573600799508
"69022",9022,1,"lambda",4.64573600799508
"69023",9023,1,"lambda",4.64573600799508
"69024",9024,1,"lambda",4.64573600799508
"69025",9025,1,"lambda",4.64573600799508
"69026",9026,1,"lambda",4.64573600799508
"69027",9027,1,"lambda",4.64573600799508
"69028",9028,1,"lambda",4.64573600799508
"69029",9029,1,"lambda",4.64573600799508
"69030",9030,1,"lambda",4.64573600799508
"69031",9031,1,"lambda",4.64573600799508
"69032",9032,1,"lambda",4.64573600799508
"69033",9033,1,"lambda",4.64573600799508
"69034",9034,1,"lambda",4.64573600799508
"69035",9035,1,"lambda",4.64573600799508
"69036",9036,1,"lambda",4.64573600799508
"69037",9037,1,"lambda",4.64573600799508
"69038",9038,1,"lambda",4.64573600799508
"69039",9039,1,"lambda",4.64573600799508
"69040",9040,1,"lambda",4.64573600799508
"69041",9041,1,"lambda",4.64573600799508
"69042",9042,1,"lambda",4.64573600799508
"69043",9043,1,"lambda",4.64573600799508
"69044",9044,1,"lambda",4.64573600799508
"69045",9045,1,"lambda",4.64573600799508
"69046",9046,1,"lambda",4.64573600799508
"69047",9047,1,"lambda",4.64573600799508
"69048",9048,1,"lambda",4.64573600799508
"69049",9049,1,"lambda",4.64573600799508
"69050",9050,1,"lambda",4.64573600799508
"69051",9051,1,"lambda",4.64573600799508
"69052",9052,1,"lambda",4.64573600799508
"69053",9053,1,"lambda",4.64573600799508
"69054",9054,1,"lambda",4.64573600799508
"69055",9055,1,"lambda",4.64573600799508
"69056",9056,1,"lambda",4.64573600799508
"69057",9057,1,"lambda",4.64573600799508
"69058",9058,1,"lambda",4.64573600799508
"69059",9059,1,"lambda",4.64573600799508
"69060",9060,1,"lambda",4.64573600799508
"69061",9061,1,"lambda",4.64573600799508
"69062",9062,1,"lambda",4.64573600799508
"69063",9063,1,"lambda",4.64573600799508
"69064",9064,1,"lambda",4.64573600799508
"69065",9065,1,"lambda",4.64573600799508
"69066",9066,1,"lambda",4.64573600799508
"69067",9067,1,"lambda",4.64573600799508
"69068",9068,1,"lambda",4.64573600799508
"69069",9069,1,"lambda",4.64573600799508
"69070",9070,1,"lambda",4.64573600799508
"69071",9071,1,"lambda",4.64573600799508
"69072",9072,1,"lambda",4.64573600799508
"69073",9073,1,"lambda",4.64573600799508
"69074",9074,1,"lambda",4.64573600799508
"69075",9075,1,"lambda",4.64573600799508
"69076",9076,1,"lambda",4.64573600799508
"69077",9077,1,"lambda",4.64573600799508
"69078",9078,1,"lambda",4.64573600799508
"69079",9079,1,"lambda",4.64573600799508
"69080",9080,1,"lambda",4.64573600799508
"69081",9081,1,"lambda",4.64573600799508
"69082",9082,1,"lambda",4.64573600799508
"69083",9083,1,"lambda",4.64573600799508
"69084",9084,1,"lambda",4.64573600799508
"69085",9085,1,"lambda",4.64573600799508
"69086",9086,1,"lambda",4.64573600799508
"69087",9087,1,"lambda",4.64573600799508
"69088",9088,1,"lambda",4.64573600799508
"69089",9089,1,"lambda",4.64573600799508
"69090",9090,1,"lambda",4.64573600799508
"69091",9091,1,"lambda",4.64573600799508
"69092",9092,1,"lambda",4.64573600799508
"69093",9093,1,"lambda",4.64573600799508
"69094",9094,1,"lambda",4.64573600799508
"69095",9095,1,"lambda",4.64573600799508
"69096",9096,1,"lambda",4.64573600799508
"69097",9097,1,"lambda",4.64573600799508
"69098",9098,1,"lambda",4.64573600799508
"69099",9099,1,"lambda",4.64573600799508
"69100",9100,1,"lambda",4.64573600799508
"69101",9101,1,"lambda",4.64573600799508
"69102",9102,1,"lambda",4.64573600799508
"69103",9103,1,"lambda",4.64573600799508
"69104",9104,1,"lambda",4.64573600799508
"69105",9105,1,"lambda",4.64573600799508
"69106",9106,1,"lambda",4.64573600799508
"69107",9107,1,"lambda",4.64573600799508
"69108",9108,1,"lambda",4.64573600799508
"69109",9109,1,"lambda",4.64573600799508
"69110",9110,1,"lambda",4.64573600799508
"69111",9111,1,"lambda",4.64573600799508
"69112",9112,1,"lambda",4.29966570693662
"69113",9113,1,"lambda",4.29966570693662
"69114",9114,1,"lambda",4.29966570693662
"69115",9115,1,"lambda",4.29966570693662
"69116",9116,1,"lambda",4.29966570693662
"69117",9117,1,"lambda",4.29966570693662
"69118",9118,1,"lambda",4.29966570693662
"69119",9119,1,"lambda",4.29966570693662
"69120",9120,1,"lambda",4.29966570693662
"69121",9121,1,"lambda",4.29966570693662
"69122",9122,1,"lambda",4.29966570693662
"69123",9123,1,"lambda",4.29966570693662
"69124",9124,1,"lambda",4.29966570693662
"69125",9125,1,"lambda",4.29966570693662
"69126",9126,1,"lambda",4.29966570693662
"69127",9127,1,"lambda",4.29966570693662
"69128",9128,1,"lambda",4.29966570693662
"69129",9129,1,"lambda",4.29966570693662
"69130",9130,1,"lambda",4.29966570693662
"69131",9131,1,"lambda",4.29966570693662
"69132",9132,1,"lambda",4.29966570693662
"69133",9133,1,"lambda",4.29966570693662
"69134",9134,1,"lambda",4.29966570693662
"69135",9135,1,"lambda",4.29966570693662
"69136",9136,1,"lambda",4.29966570693662
"69137",9137,1,"lambda",4.29966570693662
"69138",9138,1,"lambda",4.29966570693662
"69139",9139,1,"lambda",4.29966570693662
"69140",9140,1,"lambda",4.29966570693662
"69141",9141,1,"lambda",4.29966570693662
"69142",9142,1,"lambda",4.29966570693662
"69143",9143,1,"lambda",4.29966570693662
"69144",9144,1,"lambda",4.29966570693662
"69145",9145,1,"lambda",4.29966570693662
"69146",9146,1,"lambda",4.29966570693662
"69147",9147,1,"lambda",4.29966570693662
"69148",9148,1,"lambda",4.29966570693662
"69149",9149,1,"lambda",4.29966570693662
"69150",9150,1,"lambda",4.29966570693662
"69151",9151,1,"lambda",4.29966570693662
"69152",9152,1,"lambda",4.29966570693662
"69153",9153,1,"lambda",4.29966570693662
"69154",9154,1,"lambda",4.29966570693662
"69155",9155,1,"lambda",4.29966570693662
"69156",9156,1,"lambda",4.29966570693662
"69157",9157,1,"lambda",4.29966570693662
"69158",9158,1,"lambda",4.29966570693662
"69159",9159,1,"lambda",4.29966570693662
"69160",9160,1,"lambda",4.29966570693662
"69161",9161,1,"lambda",4.29966570693662
"69162",9162,1,"lambda",4.29966570693662
"69163",9163,1,"lambda",4.29966570693662
"69164",9164,1,"lambda",4.29966570693662
"69165",9165,1,"lambda",4.29966570693662
"69166",9166,1,"lambda",4.29966570693662
"69167",9167,1,"lambda",4.29966570693662
"69168",9168,1,"lambda",4.29966570693662
"69169",9169,1,"lambda",4.29966570693662
"69170",9170,1,"lambda",4.29966570693662
"69171",9171,1,"lambda",4.29966570693662
"69172",9172,1,"lambda",4.29966570693662
"69173",9173,1,"lambda",4.29966570693662
"69174",9174,1,"lambda",4.29966570693662
"69175",9175,1,"lambda",4.29966570693662
"69176",9176,1,"lambda",4.29966570693662
"69177",9177,1,"lambda",4.29966570693662
"69178",9178,1,"lambda",4.29966570693662
"69179",9179,1,"lambda",4.29966570693662
"69180",9180,1,"lambda",4.29966570693662
"69181",9181,1,"lambda",4.29966570693662
"69182",9182,1,"lambda",4.29966570693662
"69183",9183,1,"lambda",4.29966570693662
"69184",9184,1,"lambda",4.29966570693662
"69185",9185,1,"lambda",4.29966570693662
"69186",9186,1,"lambda",4.29966570693662
"69187",9187,1,"lambda",4.29966570693662
"69188",9188,1,"lambda",4.29966570693662
"69189",9189,1,"lambda",4.29966570693662
"69190",9190,1,"lambda",4.29966570693662
"69191",9191,1,"lambda",4.29966570693662
"69192",9192,1,"lambda",4.29966570693662
"69193",9193,1,"lambda",4.29966570693662
"69194",9194,1,"lambda",4.29966570693662
"69195",9195,1,"lambda",4.29966570693662
"69196",9196,1,"lambda",4.29966570693662
"69197",9197,1,"lambda",4.29966570693662
"69198",9198,1,"lambda",4.29966570693662
"69199",9199,1,"lambda",4.29966570693662
"69200",9200,1,"lambda",4.29966570693662
"69201",9201,1,"lambda",4.29966570693662
"69202",9202,1,"lambda",4.29966570693662
"69203",9203,1,"lambda",4.29966570693662
"69204",9204,1,"lambda",4.29966570693662
"69205",9205,1,"lambda",4.29966570693662
"69206",9206,1,"lambda",4.29966570693662
"69207",9207,1,"lambda",4.29966570693662
"69208",9208,1,"lambda",4.29966570693662
"69209",9209,1,"lambda",4.29966570693662
"69210",9210,1,"lambda",4.29966570693662
"69211",9211,1,"lambda",4.29966570693662
"69212",9212,1,"lambda",4.29966570693662
"69213",9213,1,"lambda",4.29966570693662
"69214",9214,1,"lambda",4.29966570693662
"69215",9215,1,"lambda",4.29966570693662
"69216",9216,1,"lambda",4.29966570693662
"69217",9217,1,"lambda",4.29966570693662
"69218",9218,1,"lambda",4.29966570693662
"69219",9219,1,"lambda",4.29966570693662
"69220",9220,1,"lambda",4.29966570693662
"69221",9221,1,"lambda",4.29966570693662
"69222",9222,1,"lambda",4.29966570693662
"69223",9223,1,"lambda",4.29966570693662
"69224",9224,1,"lambda",4.29966570693662
"69225",9225,1,"lambda",4.29966570693662
"69226",9226,1,"lambda",4.29966570693662
"69227",9227,1,"lambda",4.29966570693662
"69228",9228,1,"lambda",4.29966570693662
"69229",9229,1,"lambda",4.29966570693662
"69230",9230,1,"lambda",4.29966570693662
"69231",9231,1,"lambda",4.29966570693662
"69232",9232,1,"lambda",4.29966570693662
"69233",9233,1,"lambda",4.29966570693662
"69234",9234,1,"lambda",4.29966570693662
"69235",9235,1,"lambda",4.29966570693662
"69236",9236,1,"lambda",4.29966570693662
"69237",9237,1,"lambda",4.29966570693662
"69238",9238,1,"lambda",4.29966570693662
"69239",9239,1,"lambda",4.29966570693662
"69240",9240,1,"lambda",4.29966570693662
"69241",9241,1,"lambda",4.29966570693662
"69242",9242,1,"lambda",4.29966570693662
"69243",9243,1,"lambda",4.29966570693662
"69244",9244,1,"lambda",4.29966570693662
"69245",9245,1,"lambda",4.29966570693662
"69246",9246,1,"lambda",4.29966570693662
"69247",9247,1,"lambda",4.29966570693662
"69248",9248,1,"lambda",4.29966570693662
"69249",9249,1,"lambda",4.29966570693662
"69250",9250,1,"lambda",4.29966570693662
"69251",9251,1,"lambda",4.29966570693662
"69252",9252,1,"lambda",4.29966570693662
"69253",9253,1,"lambda",4.29966570693662
"69254",9254,1,"lambda",4.29966570693662
"69255",9255,1,"lambda",4.29966570693662
"69256",9256,1,"lambda",4.29966570693662
"69257",9257,1,"lambda",4.29966570693662
"69258",9258,1,"lambda",4.29966570693662
"69259",9259,1,"lambda",4.29966570693662
"69260",9260,1,"lambda",4.29966570693662
"69261",9261,1,"lambda",4.29966570693662
"69262",9262,1,"lambda",4.29966570693662
"69263",9263,1,"lambda",4.29966570693662
"69264",9264,1,"lambda",4.29966570693662
"69265",9265,1,"lambda",4.29966570693662
"69266",9266,1,"lambda",4.29966570693662
"69267",9267,1,"lambda",4.29966570693662
"69268",9268,1,"lambda",4.29966570693662
"69269",9269,1,"lambda",4.29966570693662
"69270",9270,1,"lambda",4.29966570693662
"69271",9271,1,"lambda",4.29966570693662
"69272",9272,1,"lambda",4.29966570693662
"69273",9273,1,"lambda",4.29966570693662
"69274",9274,1,"lambda",4.29966570693662
"69275",9275,1,"lambda",4.29966570693662
"69276",9276,1,"lambda",4.29966570693662
"69277",9277,1,"lambda",4.29966570693662
"69278",9278,1,"lambda",4.29966570693662
"69279",9279,1,"lambda",4.29966570693662
"69280",9280,1,"lambda",4.29966570693662
"69281",9281,1,"lambda",4.29966570693662
"69282",9282,1,"lambda",4.29966570693662
"69283",9283,1,"lambda",4.29966570693662
"69284",9284,1,"lambda",4.29966570693662
"69285",9285,1,"lambda",4.29966570693662
"69286",9286,1,"lambda",4.29966570693662
"69287",9287,1,"lambda",4.29966570693662
"69288",9288,1,"lambda",4.29966570693662
"69289",9289,1,"lambda",4.29966570693662
"69290",9290,1,"lambda",4.29966570693662
"69291",9291,1,"lambda",4.29966570693662
"69292",9292,1,"lambda",4.29966570693662
"69293",9293,1,"lambda",4.29966570693662
"69294",9294,1,"lambda",4.29966570693662
"69295",9295,1,"lambda",4.29966570693662
"69296",9296,1,"lambda",4.29966570693662
"69297",9297,1,"lambda",4.29966570693662
"69298",9298,1,"lambda",4.29966570693662
"69299",9299,1,"lambda",4.29966570693662
"69300",9300,1,"lambda",4.29966570693662
"69301",9301,1,"lambda",4.29966570693662
"69302",9302,1,"lambda",4.29966570693662
"69303",9303,1,"lambda",4.29966570693662
"69304",9304,1,"lambda",4.29966570693662
"69305",9305,1,"lambda",4.29966570693662
"69306",9306,1,"lambda",4.29966570693662
"69307",9307,1,"lambda",4.29966570693662
"69308",9308,1,"lambda",4.29966570693662
"69309",9309,1,"lambda",4.29966570693662
"69310",9310,1,"lambda",4.29966570693662
"69311",9311,1,"lambda",4.29966570693662
"69312",9312,1,"lambda",4.29966570693662
"69313",9313,1,"lambda",4.29966570693662
"69314",9314,1,"lambda",4.29966570693662
"69315",9315,1,"lambda",4.29966570693662
"69316",9316,1,"lambda",4.29966570693662
"69317",9317,1,"lambda",4.29966570693662
"69318",9318,1,"lambda",4.29966570693662
"69319",9319,1,"lambda",4.29966570693662
"69320",9320,1,"lambda",4.29966570693662
"69321",9321,1,"lambda",4.29966570693662
"69322",9322,1,"lambda",4.29966570693662
"69323",9323,1,"lambda",4.29966570693662
"69324",9324,1,"lambda",4.29966570693662
"69325",9325,1,"lambda",4.29966570693662
"69326",9326,1,"lambda",4.29966570693662
"69327",9327,1,"lambda",4.29966570693662
"69328",9328,1,"lambda",4.29966570693662
"69329",9329,1,"lambda",4.29966570693662
"69330",9330,1,"lambda",4.29966570693662
"69331",9331,1,"lambda",4.29966570693662
"69332",9332,1,"lambda",4.29966570693662
"69333",9333,1,"lambda",4.29966570693662
"69334",9334,1,"lambda",4.29966570693662
"69335",9335,1,"lambda",4.29966570693662
"69336",9336,1,"lambda",4.29966570693662
"69337",9337,1,"lambda",4.29966570693662
"69338",9338,1,"lambda",4.29966570693662
"69339",9339,1,"lambda",4.29966570693662
"69340",9340,1,"lambda",4.29966570693662
"69341",9341,1,"lambda",4.29966570693662
"69342",9342,1,"lambda",4.29966570693662
"69343",9343,1,"lambda",4.29966570693662
"69344",9344,1,"lambda",4.29966570693662
"69345",9345,1,"lambda",4.29966570693662
"69346",9346,1,"lambda",4.29966570693662
"69347",9347,1,"lambda",4.29966570693662
"69348",9348,1,"lambda",4.29966570693662
"69349",9349,1,"lambda",4.29966570693662
"69350",9350,1,"lambda",4.29966570693662
"69351",9351,1,"lambda",4.29966570693662
"69352",9352,1,"lambda",4.29966570693662
"69353",9353,1,"lambda",4.29966570693662
"69354",9354,1,"lambda",4.29966570693662
"69355",9355,1,"lambda",4.29966570693662
"69356",9356,1,"lambda",4.29966570693662
"69357",9357,1,"lambda",4.29966570693662
"69358",9358,1,"lambda",4.29966570693662
"69359",9359,1,"lambda",4.29966570693662
"69360",9360,1,"lambda",4.29966570693662
"69361",9361,1,"lambda",4.29966570693662
"69362",9362,1,"lambda",4.29966570693662
"69363",9363,1,"lambda",4.29966570693662
"69364",9364,1,"lambda",4.29966570693662
"69365",9365,1,"lambda",4.29966570693662
"69366",9366,1,"lambda",4.29966570693662
"69367",9367,1,"lambda",4.29966570693662
"69368",9368,1,"lambda",4.29966570693662
"69369",9369,1,"lambda",4.29966570693662
"69370",9370,1,"lambda",4.29966570693662
"69371",9371,1,"lambda",4.29966570693662
"69372",9372,1,"lambda",4.29966570693662
"69373",9373,1,"lambda",4.29966570693662
"69374",9374,1,"lambda",4.29966570693662
"69375",9375,1,"lambda",4.29966570693662
"69376",9376,1,"lambda",4.29966570693662
"69377",9377,1,"lambda",4.29966570693662
"69378",9378,1,"lambda",4.29966570693662
"69379",9379,1,"lambda",4.29966570693662
"69380",9380,1,"lambda",4.29966570693662
"69381",9381,1,"lambda",4.29966570693662
"69382",9382,1,"lambda",4.29966570693662
"69383",9383,1,"lambda",4.29966570693662
"69384",9384,1,"lambda",4.29966570693662
"69385",9385,1,"lambda",4.29966570693662
"69386",9386,1,"lambda",4.29966570693662
"69387",9387,1,"lambda",4.29966570693662
"69388",9388,1,"lambda",4.29966570693662
"69389",9389,1,"lambda",4.29966570693662
"69390",9390,1,"lambda",4.29966570693662
"69391",9391,1,"lambda",4.29966570693662
"69392",9392,1,"lambda",4.29966570693662
"69393",9393,1,"lambda",4.29966570693662
"69394",9394,1,"lambda",4.29966570693662
"69395",9395,1,"lambda",4.29966570693662
"69396",9396,1,"lambda",4.29966570693662
"69397",9397,1,"lambda",4.29966570693662
"69398",9398,1,"lambda",4.29966570693662
"69399",9399,1,"lambda",4.29966570693662
"69400",9400,1,"lambda",4.29966570693662
"69401",9401,1,"lambda",4.29966570693662
"69402",9402,1,"lambda",4.29966570693662
"69403",9403,1,"lambda",4.29966570693662
"69404",9404,1,"lambda",4.29966570693662
"69405",9405,1,"lambda",4.29966570693662
"69406",9406,1,"lambda",4.29966570693662
"69407",9407,1,"lambda",4.29966570693662
"69408",9408,1,"lambda",4.29966570693662
"69409",9409,1,"lambda",4.29966570693662
"69410",9410,1,"lambda",4.29966570693662
"69411",9411,1,"lambda",4.29966570693662
"69412",9412,1,"lambda",4.29966570693662
"69413",9413,1,"lambda",4.29966570693662
"69414",9414,1,"lambda",4.29966570693662
"69415",9415,1,"lambda",4.29966570693662
"69416",9416,1,"lambda",4.29966570693662
"69417",9417,1,"lambda",4.29966570693662
"69418",9418,1,"lambda",4.29966570693662
"69419",9419,1,"lambda",4.29966570693662
"69420",9420,1,"lambda",4.29966570693662
"69421",9421,1,"lambda",4.29966570693662
"69422",9422,1,"lambda",4.29966570693662
"69423",9423,1,"lambda",4.29966570693662
"69424",9424,1,"lambda",4.29966570693662
"69425",9425,1,"lambda",4.29966570693662
"69426",9426,1,"lambda",4.29966570693662
"69427",9427,1,"lambda",4.29966570693662
"69428",9428,1,"lambda",4.29966570693662
"69429",9429,1,"lambda",4.29966570693662
"69430",9430,1,"lambda",4.29966570693662
"69431",9431,1,"lambda",4.29966570693662
"69432",9432,1,"lambda",4.29966570693662
"69433",9433,1,"lambda",4.29966570693662
"69434",9434,1,"lambda",4.29966570693662
"69435",9435,1,"lambda",4.29966570693662
"69436",9436,1,"lambda",4.29966570693662
"69437",9437,1,"lambda",4.29966570693662
"69438",9438,1,"lambda",4.29966570693662
"69439",9439,1,"lambda",4.29966570693662
"69440",9440,1,"lambda",4.29966570693662
"69441",9441,1,"lambda",4.54765919847601
"69442",9442,1,"lambda",4.54765919847601
"69443",9443,1,"lambda",4.54765919847601
"69444",9444,1,"lambda",4.54765919847601
"69445",9445,1,"lambda",4.54765919847601
"69446",9446,1,"lambda",4.54765919847601
"69447",9447,1,"lambda",4.54765919847601
"69448",9448,1,"lambda",4.54765919847601
"69449",9449,1,"lambda",4.54765919847601
"69450",9450,1,"lambda",4.54765919847601
"69451",9451,1,"lambda",4.54765919847601
"69452",9452,1,"lambda",4.54765919847601
"69453",9453,1,"lambda",4.54765919847601
"69454",9454,1,"lambda",4.54765919847601
"69455",9455,1,"lambda",4.54765919847601
"69456",9456,1,"lambda",4.54765919847601
"69457",9457,1,"lambda",4.54765919847601
"69458",9458,1,"lambda",4.54765919847601
"69459",9459,1,"lambda",4.54765919847601
"69460",9460,1,"lambda",4.54765919847601
"69461",9461,1,"lambda",4.54765919847601
"69462",9462,1,"lambda",4.54765919847601
"69463",9463,1,"lambda",4.54765919847601
"69464",9464,1,"lambda",4.54765919847601
"69465",9465,1,"lambda",4.54765919847601
"69466",9466,1,"lambda",4.54765919847601
"69467",9467,1,"lambda",4.54765919847601
"69468",9468,1,"lambda",4.54765919847601
"69469",9469,1,"lambda",4.54765919847601
"69470",9470,1,"lambda",4.54765919847601
"69471",9471,1,"lambda",4.54765919847601
"69472",9472,1,"lambda",4.54765919847601
"69473",9473,1,"lambda",4.54765919847601
"69474",9474,1,"lambda",4.54765919847601
"69475",9475,1,"lambda",4.54765919847601
"69476",9476,1,"lambda",4.54765919847601
"69477",9477,1,"lambda",4.54765919847601
"69478",9478,1,"lambda",4.54765919847601
"69479",9479,1,"lambda",4.54765919847601
"69480",9480,1,"lambda",4.54765919847601
"69481",9481,1,"lambda",4.54765919847601
"69482",9482,1,"lambda",4.54765919847601
"69483",9483,1,"lambda",4.54765919847601
"69484",9484,1,"lambda",4.54765919847601
"69485",9485,1,"lambda",4.54765919847601
"69486",9486,1,"lambda",4.54765919847601
"69487",9487,1,"lambda",4.54765919847601
"69488",9488,1,"lambda",4.54765919847601
"69489",9489,1,"lambda",4.54765919847601
"69490",9490,1,"lambda",4.54765919847601
"69491",9491,1,"lambda",4.54765919847601
"69492",9492,1,"lambda",4.54765919847601
"69493",9493,1,"lambda",4.54765919847601
"69494",9494,1,"lambda",4.54765919847601
"69495",9495,1,"lambda",4.54765919847601
"69496",9496,1,"lambda",4.54765919847601
"69497",9497,1,"lambda",4.54765919847601
"69498",9498,1,"lambda",4.54765919847601
"69499",9499,1,"lambda",4.54765919847601
"69500",9500,1,"lambda",4.54765919847601
"69501",9501,1,"lambda",4.54765919847601
"69502",9502,1,"lambda",4.54765919847601
"69503",9503,1,"lambda",4.54765919847601
"69504",9504,1,"lambda",4.54765919847601
"69505",9505,1,"lambda",4.54765919847601
"69506",9506,1,"lambda",4.54765919847601
"69507",9507,1,"lambda",4.54765919847601
"69508",9508,1,"lambda",4.54765919847601
"69509",9509,1,"lambda",4.54765919847601
"69510",9510,1,"lambda",4.54765919847601
"69511",9511,1,"lambda",4.54765919847601
"69512",9512,1,"lambda",4.54765919847601
"69513",9513,1,"lambda",4.54765919847601
